MAC,Date Time,Battery no.,,,,Voltage,Current,Remaining Capacity,FullCharge Capacity,Cycle CountState of Health,Relative State of Charge,BMS operation Status,BMS Safety Status,Led Error0,PT_CTL0-1,PT_CTL2,Voltage,Voltage,VoltageVoltage,Cell Voltage1,Cell Voltage2,Cell Voltage3,Cell Voltage4,Cell Voltage5,Cell Voltage6,Cell Voltage7Cell Voltage8,Cell Voltage9,Cell Voltage10,Cell Voltage11,Cell Voltage12,Cell Voltage13,Cell Voltage14,Cell Voltage15Cell Voltage16,Temperature1,Temperature2,Temperature3,Temperature4,Temperature5,Temperature6,Temperature7Temperature8,Temperature9,Temperature10,Temperature11,Temperature12,Temperature13,Temperature14,Temperature15Temperature16,Temperature17,Temperature18,Temperature19,Temperature20,Temperature21,MaxError,PendingEDVExAveCellVoltage,BatteryStatus,Operation Status0,Operation Status1,Safety Status0,Safety Status1,Gauging Status,,,Serial Number_1Serial Number_2,Serial Number_3,Manufacturer Name1,Manufacturer Name2,Manufacturer Name3,Manufacturer Date,Serial Number,Device Chemistry1BMS_FW Ver1,BMS_FW Ver2,BMS_FW Date
30:AE:A4:DD:9F:A8,2023-12-12 10:25:15,03030000004C45DD,3,3,218,49413,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3081,3119,3105,3081,2940,3102,3140,3108,2986,3117,3133,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:19,03030000004C45DD,3,3,218,49413,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3080,3119,3105,3081,2940,3102,3140,3108,2986,3117,3133,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:23,03030000004C45DD,3,3,218,49414,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3081,3119,3105,3081,2940,3102,3140,3108,2986,3117,3134,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:27,03030000004C45DD,3,3,218,49414,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3081,3119,3105,3081,2940,3102,3140,3108,2986,3117,3134,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:31,03030000004C45DD,3,3,218,49415,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3081,3119,3105,3081,2940,3102,3140,3108,2986,3117,3135,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3090,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:35,03030000004C45DD,3,3,218,49413,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3080,3118,3105,3081,2940,3102,3140,3108,2986,3117,3133,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:39,03030000004C45DD,3,3,218,49414,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3080,3119,3105,3081,2940,3102,3140,3108,2986,3117,3134,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:42,03030000004C45DD,3,3,218,49414,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3080,3119,3105,3081,2940,3102,3140,3108,2986,3117,3134,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:46,03030000004C45DD,3,3,218,49414,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3081,3121,3105,3081,2940,3102,3140,3108,2986,3117,3134,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
30:AE:A4:DD:9F:A8,2023-12-12 10:25:50,03030000004C45DD,3,3,218,49414,0,189,2400,0,100,8,3,0,0,0,0,65535,65535,65535,65535,3106,3107,3074,3107,3107,3081,3119,3105,3081,2940,3102,3140,3108,2986,3117,3134,65535,2960,2960,2960,2960,2960,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,100,0,3087,192,263,0,0,0,64,,65535,BF-C4361,106207P,,NEOTEC,,,20231211,0x0001,1279676416,V1.05o1,,20231201
